user_id,stat_id,creation,tweet_body,name
174115906,1323829276198711297,2020-11-04 03:27:49,@kevgonuts Told you bro lol,Terry_Rich
2888684320,1323829276202930182,2020-11-04 03:27:49,@Synth3r @maitlis Get back to me on that one.... #ticktock,derekdavidfost1
1289335432703074304,1323829276181819392,2020-11-04 03:27:49,Check out what I just added to my closet on Poshmark: Hello Kitty Loungefly Handbag. https://t.co/hJ2e9Nd012 via @poshmarkapp #shopmycloset,miP0shmarkclose
1465525796,1323829276219768833,2020-11-04 03:27:49,"@margaritaevna95 Yes, but on the flip side - put some money on the election. that will get your heart rate going",GillerMichael
819908202707886081,1323829276190322688,2020-11-04 03:27:49,@NolteNC @brucewilelis Great news!,geoffsmithsmind
505453081,1323829276181852161,2020-11-04 03:27:49,Joyce Rankin outperforming congressional. She's a champion for education#copolitics,LukeRagland
1094849786040053762,1323829276181884928,2020-11-04 03:27:49,"Tom yum goong, som tum, pad thai, khao pad, pad krapow, curry",tawanismtay__
1144791032116080640,1323829276194435074,2020-11-04 03:27:49,Stock market futures up BIG!  Investors are now pricing in a Trump win!Nasdaq +3.84%Dow Jones +.69%S&amp;P + 1.76%,fugazianalytics
23368500,1323829276219723778,2020-11-04 03:27:49,@lyesgnar I feel this and I love you 😞 hang in there💖,theheroinex3
156501345,1323829276181934080,2020-11-04 03:27:49,@rahdiggs__ don't forget the biscut and some fries.,xlightskinchris
752393401501294597,1323829276198772741,2020-11-04 03:27:49,I been saying that nigga not white,Tmiles_52
1895442145,1323829276198785024,2020-11-04 03:27:49,Call Florida already!!! DAMN IT!!! https://t.co/5a5PXGArVl,MLYrra
1165474454723428352,1323829276186206209,2020-11-04 03:27:49,HE JUST LOOK............... https://t.co/9ftsfeSH61,thereisonf7
476390447,1323829276198789123,2020-11-04 03:27:49,A lively crowd out here as Jake LaTurner’s supporters are eagerly waiting for more results. Currently LaTurner has… https://t.co/ezjIsbBn7K,NickStarlingTV
811978669568585728,1323829280401362944,2020-11-04 03:27:50,Tapper mentioned a list of battleground states we're waiting for fuller results.He didn't mention Florida.,asimplefoolblog
1161021549538881536,1323829280384626688,2020-11-04 03:27:50,Love having to fear for my personal safety and rights,kantun_15
363493553,1323829280376238081,2020-11-04 03:27:50,@Relax_ay_ @justin84838805 @Dubsfn @FNCompetitive Yeah def crying your such a bum 😂,ThisObsi
27368949,1323829280388861953,2020-11-04 03:27:50,@FelippeSax Lol such a silly place,jhundphotos
941316439,1323829280376188930,2020-11-04 03:27:50,@straight_nut Damnnnnnnnn 💦💦💦💦💦,mario_burns
1244362404110012417,1323829280401289216,2020-11-04 03:27:50,@EricaWithAnO Better than F-,JimMcDoNut
30153637,1323829280384733184,2020-11-04 03:27:50,@jandabass0708 @AP Same. 😂 and you’re welcome!,MCX3M40i
897486660249698304,1323829280405512192,2020-11-04 03:27:50,a bunch of people whos lives won’t be affected by the result of the election on here kiking 😭,twicehives
1093000223327219712,1323829280401428481,2020-11-04 03:27:50,@madpupil3 Check,IronghaziStan
33914365,1323829280392933381,2020-11-04 03:27:50,Still does not cease to amaze me in a horrifying way how racist white people are.,audreyquay
1315545233023741952,1323829284604182529,2020-11-04 03:27:51,## THINSPO !! × °•⁰⁰ : . .,lowcalpUp
1213977000798380032,1323829284578992129,2020-11-04 03:27:51,@doIcewill too late,HORRORNATlON
1026531343528878081,1323829284604174337,2020-11-04 03:27:51,Neither do I,saviodomenic
1302587810549911552,1323829284595621890,2020-11-04 03:27:51,@republic Shocking. @PMOIndia @HMOIndia Don't b a mute spectator.If the nationalists are going to be treated like… https://t.co/2L1d2y8Ph9,ArundhatiNagar
1212576401053798400,1323829284604153859,2020-11-04 03:27:51,@scobblelotcher @LarryBiggins @Jashin_Says @dingobabyboy @thejjar @Cryptoterra @tarah I went too far. Tweeting from… https://t.co/TQT2RjSGg5,massive62193489
2402260538,1323829284599812096,2020-11-04 03:27:51,woot woot! fingers crossed! https://t.co/YttJBNNkED,Starrieyedd
708352500756127745,1323829284578811905,2020-11-04 03:27:51,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/KhhZkmGDyT,vivadrit
2778328297,1323829284578959362,2020-11-04 03:27:51,Delta Dan's first tweet in 7 hours 👇https://t.co/rXxm3Zu456,MajorPatriot
1912002295,1323829284608331778,2020-11-04 03:27:51,"@aaronphilipxo Well, I’m home, anxious, and about to eat dinner; but that’s better than being at work, anxious, and… https://t.co/MELAdSyBkl",HeartofaWriter2
3408288591,1323829288777347072,2020-11-04 03:27:52,"Something low carb, low calorie, fat free please!",coffeecookibot
1310812096737808384,1323829288773234688,2020-11-04 03:27:52,@randircooper how the grinch stole christmas,obviligion
3341692673,1323829288790036480,2020-11-04 03:27:52,@biigfava Dead wrong 😂😂,niixmula__
1141514862419296256,1323829288773152768,2020-11-04 03:27:52,@Emaz1n That's because they know antifa bulldozers like yourself will throw a fit when our President is re-elected.,tundrafaerie
833476247384580096,1323829288764780544,2020-11-04 03:27:52,@BradleyWhitford But it should be blue tsunami.  Instead it's more like an old guy with prostate problems.,BarryJamesT
230325291,1323829288785924099,2020-11-04 03:27:52,These niggas in jail sellin ya dreams and fucking niggas ....,Kashmereeee23
414355144,1323829288769126401,2020-11-04 03:27:52,@TarisUnscripted This don’t make no damn sense,SayYana_
1271163010665627651,1323829288790118401,2020-11-04 03:27:52,@DesignationSix @anthonycwalker I love how bad that is,HornyBreadSlice
1448345442,1323829288781680642,2020-11-04 03:27:52,@ykaleche Irregularities especially the votes that were sent through mail. Alafu I thought black community was behi… https://t.co/1JZWPuAShd,gypsykaranja
3301055156,1323829292959109121,2020-11-04 03:27:53,"Let me know if you voted for Kanye, for I can slap the fuck out of you",HM07Beto
4410811007,1323829292984279042,2020-11-04 03:27:53,Graham won.😢,AlisonB916
1295515768646402048,1323829292988534784,2020-11-04 03:27:53,@sctuh My little razor sctuh,greedlul
13785212,1323829292996956163,2020-11-04 03:27:53,US market is actually indicating a Biden win.,singularity001
801190210071449600,1323829292984389634,2020-11-04 03:27:53,@Actually_Tina DOIT,mexican_sunbro
956974569495191552,1323829292996976641,2020-11-04 03:27:53,@prezoh gknna see this on deleted tweets in a few hours,Jakestarz360
1297304321776902146,1323829292997005312,2020-11-04 03:27:53,"@WendyOsefo It all depends on what news channel you are watching...ironically, Foxnews numbers are good for Biden b… https://t.co/LmQhceHcal",r_genise
132311613,1323829292963450880,2020-11-04 03:27:53,@dianavytony Hot dog,evisbarrera
1269606261944770561,1323829292988420096,2020-11-04 03:27:53,Congratulations @BTS_twt 💜,multosabighit
1271951451682635778,1323829292992811010,2020-11-04 03:27:53,who’s gonna tell u that trump goin to the deepest pits of hell,eseolar
1263494225393405952,1323829297178570752,2020-11-04 03:27:54,fuck everyone who didn't let me sleep🖕🏼,HbWFlickerx
943700301441220608,1323829297153388550,2020-11-04 03:27:54,@kanyewest Can I have some money,DarkDraves
21845817,1323829297191084034,2020-11-04 03:27:54,@SweetPea1636 This is the progress I’m here for.😂😭😂🤷🏿‍♂️,blisstunes
949919202256801792,1323829297174499329,2020-11-04 03:27:54,@Venndeavour @Giosaurus like just give me that dub,T4iraa
990977113195991040,1323829297174503424,2020-11-04 03:27:54,“You can’t get high on your own supply” - cnn. Any suggestions to what channel I should switch to,jpattsucks
800091,1323829297161756672,2020-11-04 03:27:54,"@sarahcpr There are a lot of golfers who vote. And a lot of people who aspire to be golfers who think Trump will help them, sadly.",bobmorse
171099743,1323829297157672961,2020-11-04 03:27:54,This guy is not tweeting again... he was all but sure Biden would win Ohio,iamWalhe
1258185229765935105,1323829297186971648,2020-11-04 03:27:54,@wonjinIovebot *baby,seorubi
1302615708048805889,1323829297157726208,2020-11-04 03:27:54,@elonscomputer post clean feet to prove it,slurpgeist
179722950,1323829297166123008,2020-11-04 03:27:54,"@DrRobDavidson @CapitanColombia @realDonaldTrump Come on man, have some dignity. Try to understand why the hell you lost 🤨🤨🤨",AlbertoBernalLe
1121139727246200834,1323829297166110720,2020-11-04 03:27:54,@sashakgardner @xoaneesaa i’m so disappointed in south carolina. like i can’t even take it .,RaynaJ_
831287148431175682,1323829297170259968,2020-11-04 03:27:54,We are dealing with Democrat swamp rodents and bugs. No offense Twitter.🤣👍,justamerican53
3310028162,1323829297191112704,2020-11-04 03:27:54,AOC FOR SPEAKER,apocketshirt
1276902399689527296,1323829297166061568,2020-11-04 03:27:54,LMFAO,930BiggUnk
69111167,1323829297186967553,2020-11-04 03:27:54,@brithume @SeldenGADawgs What’s to admire? He’s a traitor that used his power in government to enrich himself and t… https://t.co/Nw6U1i3Cu9,dphaw
1139193101585670145,1323829297161928704,2020-11-04 03:27:54,Peaceful Protest,trump_assistant
1303183328099655685,1323829301356208134,2020-11-04 03:27:55,"[ SHAKING KIRAN ]I WANT TO BE IN THE NINJA FESTIVAL, THAT'S SO COOL COME ON WHAT DO I HAVE TO DO TO GET IN—????",HungrySwordHand
860474197,1323829301364535304,2020-11-04 03:27:55,US futures ripping and Chinese yen just tanked. Looks like we getting fucked by Donald and not Joe for the next 4 years.,belmar_boy
337633133,1323829301372985344,2020-11-04 03:27:55,Titty Tuesday is a SCAM.,tinmilk6
1256163991300132864,1323829301356056576,2020-11-04 03:27:55,@lafvego On god same bruh🤦🏻‍♂️,xPENSANITYx
1315408141907943425,1323829301356027904,2020-11-04 03:27:55,"@LizzyLinMac @mmpadellan Shhhh, all the votes are not counted",linda39802538
1278689307054620674,1323829301356032000,2020-11-04 03:27:55,@dobbyscuit Doyoung reminding his bebeghorls 💕💕💕💕,Teumia_
1300897701953966081,1323829301372887042,2020-11-04 03:27:55,@Aleister_J Stealing money from her campaign along with the other ones and nothing to see here !!! SMDH,DlLepps1
1212575212538957824,1323829301373009921,2020-11-04 03:27:55,@jeff_klagenberg Baltimore 30 mins,BirdlandYT
193139033,1323829301347643393,2020-11-04 03:27:55,I can whole heartedly say I hate @realDonaldTrump more than all of my ex’s combined. That’s a lot of built up hatred.,mkugie
903058237792034817,1323829301347667969,2020-11-04 03:27:55,He's an illegal alien????,ElassalMustafa
810184364659249153,1323829301373009920,2020-11-04 03:27:55,bad boy😼,scarletzorels
3236045599,1323829301356109825,2020-11-04 03:27:55,@mozurella LOOKING FORWARD YOUR TEAM TOO BABBEY!!! FIGHTO FIGHTO!!!!!I'M SURE YOU DID YOUR BEST!!!! 💕💕 I'M HERE TO… https://t.co/dRgmG7MeSl,xiayou1104
241626119,1323829301351981056,2020-11-04 03:27:55,no fuck you trump. fuck you bitch,lucysempai
1006349546,1323829301360402432,2020-11-04 03:27:55,Latinos voting for the Agent Orange https://t.co/1iyPi1lgY0,cindysa03
1261565833320583169,1323829301347815424,2020-11-04 03:27:55,I’m nervous https://t.co/O5O8WtDwkj,michaeltl12
1099852824630853632,1323829305550409729,2020-11-04 03:27:56,@brasixi Wishing I could vote,AUXCT
416650198,1323829305571422214,2020-11-04 03:27:56,@livyglizzy They’ve improved over the past couple months,jxstinftval
254814034,1323829305542017024,2020-11-04 03:27:56,@sister_chi I for one don't care what candidate people support i like everyone on my timeliness regardless esp bear fam,vmute25
1100236589429448704,1323829305562918912,2020-11-04 03:27:56,@blondeicarus i thought roe v wade was national???,technob1ades
620944330,1323829305546313729,2020-11-04 03:27:56,"Already feels pretty clear, with few final results in, that the polls skewed way too far in Biden’s favor. Is it th… https://t.co/l0YKmmap2g",GianDoh
476285257,1323829305550524416,2020-11-04 03:27:56,Streets is done,Innovate_Harris
1228806157,1323829305558798337,2020-11-04 03:27:56,Lol I wanna cry,spacecowgirI666
100595821,1323829305567113216,2020-11-04 03:27:56,Can’t believe I don’t wear this lipstick more. Loved her https://t.co/jQ6FZocdvX,aliltoomuchh
1221166692052672512,1323829305579851777,2020-11-04 03:27:56,Nigga got hit with one a these @elitelife_kd https://t.co/ctO8gpJ71e,GivenchyGiant
1210971346835914752,1323829305554731008,2020-11-04 03:27:56,Oh shit https://t.co/0BUjhcJzbu,PhuckUTrump
727226954236178433,1323829309736390656,2020-11-04 03:27:57,"If Biden wins it is because of white suburbanites, if Trump wins it is because of Latinos. Weird fucking timeline.",orloff_jordan
836704188990050304,1323829309761490945,2020-11-04 03:27:57,I asked god to give me a bitch that worship me and gave me 16 🤞🏽,sumeriyasu
18155728,1323829309736284161,2020-11-04 03:27:57,@chavagonzalezca Wtf!!! Pin 2020,luisjesse
1123803706024235008,1323829309748903936,2020-11-04 03:27:57,@Aztecooh Ima get you socked up at work 😂,ivdelozaa
2339330977,1323829309761560576,2020-11-04 03:27:57,@realDonaldTrump Congratulations!!! 4 more years...4+4.....,JoseGuzmanrv
899228519338844160,1323829309753217025,2020-11-04 03:27:57,@GBThI8Gvr0dYbB5 @wroetoshaw nope. trump is in the lead but the media is hiding the fact the he is.,gg_asffdas
265525741,1323829309740621828,2020-11-04 03:27:57,I blame the racist yt people but also my fellow young generation for not fucking voting in Michigan! Like why are w… https://t.co/7KgZwAOM7R,CVOXO_
630961942,1323829309769875459,2020-11-04 03:27:57,"We feel you @jaketapper... IT IS STILL VERY EARLY, WE ALL JUST NEED TO BREATHE! #tooearlytocall #BlueWave2020 #ElectionDay2020",DharniGrover
1012990347692032000,1323829309757255680,2020-11-04 03:27:57,The way Trump and Duterte are still voted by THE PEOPLE no matter what.,kweenkromatika
1603138680,1323829309736394758,2020-11-04 03:27:57,"@ZekeJMiller Wake up dummies the deep state is trying to vote in there puppet &amp; UR allowing it,do whatever you have… https://t.co/1XfGZbKPrL",laracroftt95
360176873,1323829309761441792,2020-11-04 03:27:57,"@haaniyah_ @DasaniKltr I remember we once had a discussion about this, and about the line blurring between listenin… https://t.co/65BnrvMylW",iwanimawocha
1045035941788872704,1323829309740589056,2020-11-04 03:27:57,@raycondones @YourRAGEz  Trump gone win he da last president even if he looses this election he’s still in office t… https://t.co/l0VNDsRPoQ,2xOofficial
418909917,1323829309744828416,2020-11-04 03:27:57,reading this was the best way to gracefully finish my night and i'm mesmerized by each single part of the developme… https://t.co/Sz1InQuXu8,yoongguk
1195654789620592640,1323829309744664578,2020-11-04 03:27:57,I'm selling RD05 Smart Bracelet Bluetooth Spor... for RM90.00. Get it on Shopee now! https://t.co/UghSS4LDkW… https://t.co/3v03NadYxI,futures369
732207628143624194,1323829313951715328,2020-11-04 03:27:58,Texas and Florida really?,nnoorreennn
1208587113115070465,1323829313943252992,2020-11-04 03:27:58,@srullaa Well there he is making money.,Benardology
1323461068170108928,1323829313951748097,2020-11-04 03:27:58,"@Notmyblackdaug1 They’re from the hood, obviously.",LavishLife243
1195266066,1323829313947381762,2020-11-04 03:27:58,Elections are just reminders that we live in a fucking circus,Firelord_Sophie
518019093,1323829313947406343,2020-11-04 03:27:58,@mmpadellan Stress ate so much ice cream and this news may cause it all to come back up. #Election2020,ntashg
153933937,1323829313968476160,2020-11-04 03:27:58,@jonnypmayo What the fuck is going on,paulmcneela
2820621907,1323829313951641603,2020-11-04 03:27:58,Hell yes,BookishNiecey
3880505652,1323829313930694656,2020-11-04 03:27:58,let me end it all,field_prince13
260035738,1323829313968447488,2020-11-04 03:27:58,Exactly you will NEVER know ..,_Taasshhh
1165967452519321600,1323829313968353281,2020-11-04 03:27:58,POWER 당당 지민😁I’m voting for BTS for Social Artist at the #AMAs @bts_twt https://t.co/ukXB2BbcoU,hske1113
132974389,1323829318154334209,2020-11-04 03:27:59,Jake Tapper said “can’t get high on your own supply” 🤣,callme_STEP
1230912946429202432,1323829318162780161,2020-11-04 03:27:59,What does it tell you that CNN is reporting that China just devalued the Yuan? https://t.co/JHv0tuMOcQ,S_Coughlin_DC
1321214929165152256,1323829318145908738,2020-11-04 03:27:59,"Yay, but can we get the senate!!!",Bums01L
1315137426411659264,1323829318145908736,2020-11-04 03:27:59,@simmnfierzig do u think 34+35 can go top 2 next week,aIexswrId
2179879119,1323829318141837314,2020-11-04 03:27:59,@helenel @samstein @Nate_Cohn And now the Dems have an idea what they need to “find” in votes t pull off Win.,Jameshjr02
116837392,1323829318124888065,2020-11-04 03:27:59,Nothing Says 'Get Out and Vote' Like Kate Beckinsale in a Black Bra With 'Vote' Emblazoned in Gold https://t.co/hL0gSyrzs7,Kennytoto
788401584929734656,1323829318162800640,2020-11-04 03:27:59,Even though elections results may be delayed they’ll be here before my damn pizza from @pizzahut that’s taking an eternity 🥴🙄☹️🙃,thecoatfriend
3080608389,1323829318150201344,2020-11-04 03:27:59,"@AndrewN51825891 Lol, im not confident yet.",nieman_james
31892379,1323829318154391553,2020-11-04 03:27:59,@KyleTAbbott @KansasGOP I have been on here solely because of that and the map looks extremely Marshall favored but no call,C_nrad
3746006490,1323829318129123329,2020-11-04 03:27:59,@almostjingo @drawandstrike NEWSMAX,braceberg1
2912424908,1323829318129102849,2020-11-04 03:27:59,Answer to my crappy day? Starting @GreysABC from the start again for the 10th time! Can’t wait for November 12th!… https://t.co/qdQNcZHYrp,brattany55
1277663069544439808,1323829322323406849,2020-11-04 03:28:00,Looks like Arizona gonna have to save the country.,TBlackthorn0311
4019963594,1323829322340134912,2020-11-04 03:28:00,@yamsekichan I just wanted to say jemi and I love you I hope you had a good day,SpiderNig
824116261,1323829322327695360,2020-11-04 03:28:00,I mean... I tried to tell y’all.,TylerLeeConway
869027407,1323829322327629825,2020-11-04 03:28:00,@shellsncheezzz @ShyChump @eveforamerica I'm here until my Eyes won't stay open..But I'm Calif so still early.,PamelaStar23
83871575,1323829322327740417,2020-11-04 03:28:00,@MathewNoKnowles I literally was saying the same thing,Mercury_black_
1292972603993448448,1323829322319319041,2020-11-04 03:28:00,@Radio65624180 And no political parties which was due to the factions of the time (anti federalists and federalists… https://t.co/T8bjCAf9T1,GrantEmerson8
887477485,1323829322357104640,2020-11-04 03:28:00,Hay @Bloomberg @markets all your bias against Trump and Ed Baxter's non stop passive aggressive comments along with… https://t.co/ouJCeHUG39,mobile_mm
1200969105584603136,1323829322357133317,2020-11-04 03:28:00,These are not helpful- https://t.co/PMFlorviJN,Huskniss
942473090109509633,1323829326543015936,2020-11-04 03:28:01,At least they’re saying we still have the house,_My_Limit_
1279914595998732292,1323829326530416640,2020-11-04 03:28:01,@drugcel I predict 300 like sparta for trump,Basedbooger1
83620412,1323829326542860288,2020-11-04 03:28:01,@AJOlayvar astonishing.,iamarnulfo
463574989,1323829326542942208,2020-11-04 03:28:01,"Jesus Christ the same yesterday, and to day, and for ever.Hebrews 13:8 #Jesus #BarakaZaMilele… https://t.co/LhsAqWTon7",musawalaikipia
1298337609836564487,1323829326521995265,2020-11-04 03:28:01,@NickelodeonLA @Montanerevaluna @CamiloMusica That was not funny. Not amused. Not a laugh. Not a chuckle. Not a Hah… https://t.co/TJhQ1yrL3b,valentina_cachx
1226743519701852160,1323829326543028226,2020-11-04 03:28:01,@directedbyrian @Igbtcaylen smooth brained ppl i swearhttps://t.co/1RcB1TBOFk,chalameats
454788850,1323829326530433026,2020-11-04 03:28:01,Just posted a photo https://t.co/qcgTNX7sQH,tethyezokanzo
1223951248514277376,1323829326551392256,2020-11-04 03:28:01,"@la_land_ Wow wow wow! 3 million votes?? 😳 and yes, some systems that worked in the past and don’t seem to benefit… https://t.co/4zP6frxWvW",theresmyclarke
1305775840785960960,1323829326534471680,2020-11-04 03:28:01,"@killlwish Because they take law in their hands, behead innocents,love jihad, threaten and shot people in daylight… https://t.co/kah5m2hpvp",Madhu_smita_Das
1139775818501152768,1323829326542827521,2020-11-04 03:28:01,@bankofbaroda Please help meI want to change my account from sb150 to sb101 but the bank people are refusingWhat i do nowPlease help me,surendramoond5
2557592940,1323829326521999360,2020-11-04 03:28:01,"Got a bunch of injuries? Players on bye? Whatever your issue, we're here to help your fantasy team with our latest… https://t.co/ojp3nkOvmt",thephillyvoice
1050441647308333057,1323829326522028033,2020-11-04 03:28:01,@Krines89 @themouthmatusow Very wrong Mike,BrettSottak
1296010220087513088,1323829330716352514,2020-11-04 03:28:02,Dem seh dem loyal* but Dem always switch!🥶🖕,kyngdavidquotes
223639881,1323829330737270785,2020-11-04 03:28:02,@Bill_TPA I do love cheese,kkossick
1190702306783744006,1323829330707767298,2020-11-04 03:28:02,@SackyQT @BearGivess Done,SwayzWyd
1252903928192069632,1323829330716225536,2020-11-04 03:28:02,@dakswita gooooodmorninggg!! eat ur meaaaal take care ily,1997Kookkk
1249935784100192256,1323829330745692160,2020-11-04 03:28:02,@wroetoshaw This is finally there now for people to know.,ShehzadKhatri6
1297636467741794304,1323829330733092866,2020-11-04 03:28:02,@dreamnottaken same,hellasleepy1
1288210312299270150,1323829330716332038,2020-11-04 03:28:02,@pentagucci EXACTLY,hongiepie
2828854078,1323829330737332230,2020-11-04 03:28:02,@godivasbox Unfortunately,BombDiggityDomz
1575618326,1323829330716352512,2020-11-04 03:28:02,"@nessking11 @joecoolnit @AOC It doesn't matter, Florida is the colostomy bag of America these days anyway. Focus on… https://t.co/IK6q3T5SUl",Vgamer0428
1182171255618727936,1323829330720387073,2020-11-04 03:28:02,Most player don't slog against bumrah. Stats doesn't tell u real story.  People treat Sandeep as gully cricketer an… https://t.co/5nIeRlL6PS,Swapcasm7
984947920238768128,1323829334927380482,2020-11-04 03:28:03,“why do you care so much about the election?” um maybe it’s bc it’s our future &amp; i don’t want any of our rights taken away??,sherlynnn4
1059688516299370496,1323829334935785472,2020-11-04 03:28:03,CP24 is like American news rn 😭 @CP24,ShesGettinThere
42385934,1323829334914813952,2020-11-04 03:28:03,"@ItIsMsJillyBean Still a lot of time. PA and MI, WI key",bzonghetti
2292659708,1323829334906441728,2020-11-04 03:28:03,🥺 you know what i need a distraction ... share your thots on mine vibe,clairsvaux
292025571,1323829334906458112,2020-11-04 03:28:03,ATP Bennie Thompson always win his election he might as well run for the senate roll since nobody else have luck on the democrat side 🤷🏾‍♂️,Plain_OleDLacey
2478826945,1323829334923042817,2020-11-04 03:28:03,nazi morons ain’t going anywhere regardless of who wins foos have been fighting them in the streets forever and tha… https://t.co/lXNexPopnT,diablito_21er
466157036,1323829334927429632,2020-11-04 03:28:03,"Welcome Chatt Lady Red Wolves and Hunny Bunny Rio40 to the 3v3 Live - National Championships on Nov 28-29, 2020… https://t.co/EEiW1drRxk",3v3live
1000831921897787393,1323829334919028740,2020-11-04 03:28:03,"raidou (if devil summoner counts?) or p5r (i know, ugh)",stupidfujisaki
1032762699204190208,1323829334923235331,2020-11-04 03:28:03,Me think a me one. I wish a nigga would 😂💀,Ninjatingz
259525497,1323829334923235332,2020-11-04 03:28:03,@dbongino This kind of money could of gone to help people. Instead they blew it on TV adds. Some many people need h… https://t.co/bwGsUiwWM3,Perc89
1219342416291024896,1323829334919053312,2020-11-04 03:28:03,"Jim_Wiesemeyer: Lindsay Graham GOP re-elected to U.S. Senate in South Carolina, defeating Jaime Harrison. Race call… https://t.co/Dm1Bqx5sb7",profarmer
1135321158134448129,1323829334935773190,2020-11-04 03:28:03,@sphxeee thanks for helping wit the ratio❤️,YoWaybes
2301501373,1323829334906298368,2020-11-04 03:28:03,"Same with Oregon, sad!",john_jfn
601330000,1323829334939963392,2020-11-04 03:28:03,"@rchimedesu The entirety of the Southern states are currently red, with NC and TX being POSSIBLE to change, but I w… https://t.co/cnh8IIIfK4",CosmicFaustus
1526580139,1323829334927314944,2020-11-04 03:28:03,I wonder how many of Sailor Moon's staff were shown in these shots. #FightingEvilByGroupWatch https://t.co/BYx7hXcQG5,MatZebrowski
37419451,1323829339096428545,2020-11-04 03:28:04,This election is giving me anxiety,sarahkathryn012
1013818303,1323829339113345025,2020-11-04 03:28:04,@scotty_13_ Not New Mexico erasure 😭😂😭😂,SlimThiccMess
17837391,1323829339134128128,2020-11-04 03:28:04,On a zoom party and someone has been asleep the whole time and every few minutes we check to see if he's still breathing.,vicjones
1021086412370841600,1323829339121733632,2020-11-04 03:28:04,Politics dzese dzino svota... whatever happens we will adjust and life will continue... look at us 2 years later 😂😂😂,FunnyZimPics
781868620817117185,1323829339108986882,2020-11-04 03:28:04,@LoveAndyC Hmmm she's sleeping with someone married? Hmmm,SarahPrimate
237538821,1323829339134156800,2020-11-04 03:28:04,The fact that all these races are so close in these swing states 😩😩😩,its_stephoh
1274333369803964422,1323829339134267393,2020-11-04 03:28:04,@QuintanelaR @bbfreak2008 @busterlovesNOLA That's exactly how it works.,HE20006
2235278659,1323829339121766400,2020-11-04 03:28:04,@Barreldragon65 Biden need a made push,UnafraidZEO
1124734954158452736,1323829339125739520,2020-11-04 03:28:04,@themaxburns @atrupar Fucking tragedy.,MavisMellow
1158037752836833282,1323829339100774402,2020-11-04 03:28:04,she/her,ninquack
889757315246829568,1323829339130003456,2020-11-04 03:28:04,Y’all heard her!! Smoke a joint🗣🗣,bunznrollz
1189306372963344386,1323829339125960708,2020-11-04 03:28:04,@MJTT12 @mehr42250549 @daviexpo @BobPersis @JoeBiden No for the past hour Trump has been leading in the state of Fl… https://t.co/NVcnRqCuNa,jovanbeenshook
140768534,1323829339117375488,2020-11-04 03:28:04,What's happening? The centre isn't intervening? @PMOIndia Sir are you watching the fourth pillar of democracy being… https://t.co/DviCqjWvnl,himani27
1265448851881820160,1323829339130126336,2020-11-04 03:28:04,@statsofminaj @NICKIMINAJ I’m voting for Nicki Minaj for Favorite Female Artist - Rap/Hip-Hop at the #AMAs https://t.co/f9elijn2GJ,MinajEra05
902052243087732736,1323829343303458816,2020-11-04 03:28:05,"london nights on winter and  listening to hattan / Majid Almuhandis , i miss that ❄️🇬🇧💔",sbalmnsouri
1165855073563500544,1323829343316041729,2020-11-04 03:28:05,@TecFuzz Only if I'm visiting,Kayacario1
940737257006419969,1323829343303409665,2020-11-04 03:28:05,@povbeth this !!,cryangel
20357351,1323829343303335936,2020-11-04 03:28:05,@NateSilver538 Nate Donald-Trumping while watching his ad revenue futures plummet.,TJDuckets
275299969,1323829343320264704,2020-11-04 03:28:05,"her so pretty bro, i’m so glad she stop hiding her face 😍",catchinbees
837861723298234372,1323829343303405571,2020-11-04 03:28:05,@SandiStandee Someone will need to order more coffins and urns.,melaus212426
798774277,1323829343316004864,2020-11-04 03:28:05,I keep switching from news to Netflix every time I see sum shit I don’t like,kayllagee
25517387,1323829343324311554,2020-11-04 03:28:05,@benshapiro not worried a bit...,sprayer97
49338156,1323829343307649024,2020-11-04 03:28:05,"The US has elected a QAnon conspiracist and a white nationalist to Senate so far, with huge margins.Imagine being… https://t.co/13J60p1LFp",phidippides26
1012099373772296193,1323829343303458817,2020-11-04 03:28:05,"2015: ""excuse me my charisma""2018: ""excuse me i'm walking like zombie""2019: ""hello, i'm a alligator""2020: ""oh i'… https://t.co/dGrCZOMcAV",ifonlywonhox
90403900,1323829343303315456,2020-11-04 03:28:05,Thank you my dear circular bioeconomy friends 🤗,AidaGreenbury
2284117130,1323829343303421955,2020-11-04 03:28:05,"@evaldisginger @jemelehill 😂😂😂😂No she isn’t, who are you kidding?",614Beast
1277963601068691466,1323829343315898369,2020-11-04 03:28:05,@vnavcpb @SB19Official @jah447798 We go up!SB19 WikiDay@SB19Official #SB19 @jah447798 five,NotNanaque
70546904,1323829343303331840,2020-11-04 03:28:05,Congratulations,SkyeRavenwolf36
928359860164595712,1323829343295066113,2020-11-04 03:28:05,@EcgoLC @WolferineP29_25 @jbsparky_2010 @Static_Waste @DogsBCool @ScreamngEagle @Anti_Liberal73 @lou_bruette… https://t.co/w1tNIR2glv,jimbo_always
189981142,1323829343316025346,2020-11-04 03:28:05,"@pisspope I get that, I was realistic about expectations, I was still hoping for a blowout though.  We kind of need… https://t.co/LfESTggBM9",Teppec
1256265535802806279,1323829343324377088,2020-11-04 03:28:05,👌👌👏👏👏 this needs to win Best App of All Time 🥇,naee1m
